filename,path,size_mb,vendor,model,objective_power,mpp_x,mpp_y,width,height,n_levels,software,scan_date,status,error
a19741aa-357f-11eb-8e5c-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19741aa-357f-11eb-8e5c-001a7dda7111.ndpi,655.676329,hamamatsu,,40,0.227811190085657,0.2278060004100508,65536,61184,9,NDP.scan 3.2.15,2008/05/16,ok,
a19741af-357f-11eb-b7ce-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19741af-357f-11eb-b7ce-001a7dda7111.ndpi,3025.526915,hamamatsu,,40,0.227811190085657,0.2278060004100508,106496,96768,10,NDP.scan 3.2.15,2008/05/16,ok,
a19741b2-357f-11eb-a945-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19741b2-357f-11eb-a945-001a7dda7111.ndpi,1431.160106,hamamatsu,,40,0.227811190085657,0.2278060004100508,106496,75520,9,NDP.scan 3.2.15,2008/05/16,ok,
a19741b5-357f-11eb-af91-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19741b5-357f-11eb-af91-001a7dda7111.ndpi,1811.061035,hamamatsu,,40,0.227811190085657,0.2278060004100508,98304,70144,10,NDP.scan 3.2.15,2008/05/16,ok,
a19741b6-357f-11eb-9e32-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19741b6-357f-11eb-9e32-001a7dda7111.ndpi,3173.64947,hamamatsu,,40,0.227811190085657,0.2278060004100508,110592,97024,9,NDP.scan 3.2.15,2008/05/16,ok,
a19741b8-357f-11eb-8459-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19741b8-357f-11eb-8459-001a7dda7111.ndpi,116.624518,hamamatsu,,40,0.227811190085657,0.2278060004100508,32768,41728,9,NDP.scan 3.2.15,2008/05/16,ok,
a19741b9-357f-11eb-a4d9-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19741b9-357f-11eb-a4d9-001a7dda7111.ndpi,253.743385,hamamatsu,,40,0.227811190085657,0.2278060004100508,45056,48640,10,NDP.scan 3.2.15,2008/05/16,ok,
a19741bb-357f-11eb-89f8-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19741bb-357f-11eb-89f8-001a7dda7111.ndpi,930.488854,hamamatsu,,40,0.227811190085657,0.22780081097088706,77824,67840,9,NDP.scan 2.5.85,2008/05/16,ok,
a19741bf-357f-11eb-a086-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19741bf-357f-11eb-a086-001a7dda7111.ndpi,173.825257,hamamatsu,,40,0.227811190085657,0.2278060004100508,40960,28672,10,NDP.scan 3.2.15,2008/05/16,ok,
a19741c2-357f-11eb-898c-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19741c2-357f-11eb-898c-001a7dda7111.ndpi,1189.167308,hamamatsu,,40,0.227811190085657,0.22780081097088706,77824,71936,9,NDP.scan 2.5.85,2008/05/16,ok,
a19741c3-357f-11eb-a705-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19741c3-357f-11eb-a705-001a7dda7111.ndpi,1918.507923,hamamatsu,,40,0.227811190085657,0.22780081097088706,106496,108032,10,NDP.scan 2.5.85,2008/05/16,ok,
a19741c8-357f-11eb-9ba8-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19741c8-357f-11eb-9ba8-001a7dda7111.ndpi,2404.946609,hamamatsu,,40,0.227811190085657,0.2278060004100508,98304,95488,9,NDP.scan 3.2.15,2008/05/16,ok,
a19741c9-357f-11eb-ada3-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19741c9-357f-11eb-ada3-001a7dda7111.ndpi,737.299096,hamamatsu,,40,0.227811190085657,0.22780081097088706,53248,68096,10,NDP.scan 2.5.85,2008/05/16,ok,
a19741d2-357f-11eb-9cf2-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19741d2-357f-11eb-9cf2-001a7dda7111.ndpi,291.459593,hamamatsu,,40,0.227811190085657,0.2278060004100508,49152,44544,10,NDP.scan 3.2.15,2008/05/16,ok,
a19741d4-357f-11eb-90e0-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19741d4-357f-11eb-90e0-001a7dda7111.ndpi,2859.660314,hamamatsu,,40,0.227811190085657,0.2278060004100508,102400,96000,9,NDP.scan 3.2.15,2008/05/16,ok,
a19741d6-357f-11eb-9911-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19741d6-357f-11eb-9911-001a7dda7111.ndpi,311.821175,hamamatsu,,40,0.227811190085657,0.22780081097088706,45056,48128,10,NDP.scan 2.5.85,2008/05/16,ok,
a19741d9-357f-11eb-a319-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19741d9-357f-11eb-a319-001a7dda7111.ndpi,1187.002903,hamamatsu,,40,0.227811190085657,0.2278060004100508,90112,84224,9,NDP.scan 3.2.15,2008/05/16,ok,
a19741da-357f-11eb-8a51-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19741da-357f-11eb-8a51-001a7dda7111.ndpi,2239.095347,hamamatsu,,40,0.227811190085657,0.2278060004100508,118784,96512,9,NDP.scan 3.2.15,2008/05/16,ok,
a19741e1-357f-11eb-91e6-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19741e1-357f-11eb-91e6-001a7dda7111.ndpi,2222.165089,hamamatsu,,40,0.227811190085657,0.22780081097088706,98304,86784,9,NDP.scan 2.5.85,2008/05/16,ok,
a19741e2-357f-11eb-b5f8-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19741e2-357f-11eb-b5f8-001a7dda7111.ndpi,429.91128,hamamatsu,,40,0.227811190085657,0.2278060004100508,73728,61952,10,NDP.scan 3.2.15,2008/05/16,ok,
a19741e8-357f-11eb-9926-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19741e8-357f-11eb-9926-001a7dda7111.ndpi,2069.711514,hamamatsu,,40,0.227811190085657,0.2278060004100508,122880,96256,11,NDP.scan 3.2.15,2008/05/16,ok,
a19741eb-357f-11eb-b03f-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19741eb-357f-11eb-b03f-001a7dda7111.ndpi,265.041182,hamamatsu,,40,0.227811190085657,0.2278060004100508,45056,63232,9,NDP.scan 3.2.15,2008/05/16,ok,
a19741ec-357f-11eb-892d-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19741ec-357f-11eb-892d-001a7dda7111.ndpi,964.573477,hamamatsu,,40,0.227811190085657,0.22780081097088706,69632,63488,12,NDP.scan 2.5.85,2008/05/16,ok,
a19741ef-357f-11eb-8c85-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19741ef-357f-11eb-8c85-001a7dda7111.ndpi,261.304226,hamamatsu,,40,0.227811190085657,0.2278060004100508,45056,29696,10,NDP.scan 3.2.15,2008/05/16,ok,
a1976885-357f-11eb-8be2-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1976885-357f-11eb-8be2-001a7dda7111.ndpi,165.232947,hamamatsu,,40,0.227811190085657,0.2278060004100508,45056,36096,9,NDP.scan 3.2.15,2008/05/16,ok,
a1976890-357f-11eb-a42d-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1976890-357f-11eb-a42d-001a7dda7111.ndpi,1872.474012,hamamatsu,,40,0.227811190085657,0.2278060004100508,86016,90368,9,NDP.scan 3.2.15,2008/05/16,ok,
a1976896-357f-11eb-b03c-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1976896-357f-11eb-b03c-001a7dda7111.ndpi,1568.705835,hamamatsu,,40,0.227811190085657,0.22780081097088706,86016,89088,11,NDP.scan 2.5.85,2008/05/16,ok,
a1976898-357f-11eb-9f53-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1976898-357f-11eb-9f53-001a7dda7111.ndpi,1936.672968,hamamatsu,,40,0.227811190085657,0.2278060004100508,94208,89600,10,NDP.scan 3.2.15,2008/05/16,ok,
a197689a-357f-11eb-a0a6-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197689a-357f-11eb-a0a6-001a7dda7111.ndpi,479.580684,hamamatsu,,40,0.227811190085657,0.2278060004100508,61440,61952,10,NDP.scan 3.2.15,2008/05/16,ok,
a197689e-357f-11eb-99eb-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197689e-357f-11eb-99eb-001a7dda7111.ndpi,237.929965,hamamatsu,,40,0.227811190085657,0.2278060004100508,36864,55808,10,NDP.scan 3.2.15,2008/05/16,ok,
a197689f-357f-11eb-8e48-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197689f-357f-11eb-8e48-001a7dda7111.ndpi,1107.108668,hamamatsu,,40,0.227811190085657,0.22780081097088706,61440,81408,10,NDP.scan 2.5.85,2008/05/16,ok,
a19768a0-357f-11eb-b12f-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19768a0-357f-11eb-b12f-001a7dda7111.ndpi,224.251552,hamamatsu,,40,0.227811190085657,0.22780081097088706,40960,45312,9,NDP.scan 2.5.85,2008/05/16,ok,
a19768a8-357f-11eb-8d68-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19768a8-357f-11eb-8d68-001a7dda7111.ndpi,2323.053804,hamamatsu,,40,0.227811190085657,0.22780081097088706,94208,92672,10,NDP.scan 2.5.85,2008/05/16,ok,
a19768a9-357f-11eb-bcda-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19768a9-357f-11eb-bcda-001a7dda7111.ndpi,48.781212,hamamatsu,,40,0.227811190085657,0.2278060004100508,20480,21760,9,NDP.scan 3.2.15,2008/05/16,ok,
a19768b0-357f-11eb-923c-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19768b0-357f-11eb-923c-001a7dda7111.ndpi,2534.238509,hamamatsu,,40,0.227811190085657,0.22780081097088706,90112,99328,11,NDP.scan 2.5.85,2008/05/16,ok,
a19768b1-357f-11eb-ac81-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19768b1-357f-11eb-ac81-001a7dda7111.ndpi,246.312153,hamamatsu,,40,0.227811190085657,0.2278060004100508,40960,33792,10,NDP.scan 3.2.15,2008/05/16,ok,
a19768b7-357f-11eb-9fbf-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19768b7-357f-11eb-9fbf-001a7dda7111.ndpi,1769.559695,hamamatsu,,40,0.227811190085657,0.22780081097088706,77824,93952,9,NDP.scan 2.5.85,2008/05/16,ok,
a19768b8-357f-11eb-8018-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19768b8-357f-11eb-8018-001a7dda7111.ndpi,1708.922971,hamamatsu,,40,0.227811190085657,0.2278060004100508,110592,71936,9,NDP.scan 3.2.15,2008/05/16,ok,
a19768bb-357f-11eb-b0d2-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19768bb-357f-11eb-b0d2-001a7dda7111.ndpi,675.065565,hamamatsu,,40,0.227811190085657,0.22780081097088706,65536,58624,9,NDP.scan 2.5.85,2008/05/16,ok,
a19768bd-357f-11eb-b613-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19768bd-357f-11eb-b613-001a7dda7111.ndpi,1152.697126,hamamatsu,,40,0.227811190085657,0.2278060004100508,81920,72704,11,NDP.scan 3.2.15,2008/05/16,ok,
a19768be-357f-11eb-9ddd-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19768be-357f-11eb-9ddd-001a7dda7111.ndpi,1202.380767,hamamatsu,,40,0.227811190085657,0.22780081097088706,65536,70912,9,NDP.scan 2.5.85,2008/05/16,ok,
a19768bf-357f-11eb-bd14-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19768bf-357f-11eb-bd14-001a7dda7111.ndpi,367.825068,hamamatsu,,40,0.227811190085657,0.22780081097088706,49152,57600,9,NDP.scan 2.5.85,2008/05/16,ok,
a19768c2-357f-11eb-a1c1-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19768c2-357f-11eb-a1c1-001a7dda7111.ndpi,226.343953,hamamatsu,,40,0.227811190085657,0.22780081097088706,49152,43776,9,NDP.scan 2.5.85,2008/05/16,ok,
a19768c6-357f-11eb-b584-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19768c6-357f-11eb-b584-001a7dda7111.ndpi,2228.147508,hamamatsu,,40,0.227811190085657,0.2278060004100508,94208,93696,10,NDP.scan 3.2.15,2008/05/16,ok,
a19768c7-357f-11eb-a936-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19768c7-357f-11eb-a936-001a7dda7111.ndpi,2562.458467,hamamatsu,,40,0.227811190085657,0.22780081097088706,126976,99840,10,NDP.scan 2.5.85,2008/05/16,ok,
a19768cd-357f-11eb-9458-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19768cd-357f-11eb-9458-001a7dda7111.ndpi,1756.394292,hamamatsu,,40,0.227811190085657,0.2278060004100508,94208,76032,9,NDP.scan 3.2.15,2008/05/16,ok,
a19768d7-357f-11eb-a991-001a7dda7111.ndpi,data/raw/ebrains/wsi/a19768d7-357f-11eb-a991-001a7dda7111.ndpi,883.093052,hamamatsu,,40,0.227811190085657,0.2278060004100508,81920,67584,11,NDP.scan 3.2.15,2008/05/16,ok,
a1978f83-357f-11eb-bb43-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1978f83-357f-11eb-bb43-001a7dda7111.ndpi,2610.31587,hamamatsu,,40,0.227811190085657,0.2278060004100508,106496,101632,9,NDP.scan 3.2.15,2008/05/16,ok,
a1978f87-357f-11eb-a068-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1978f87-357f-11eb-a068-001a7dda7111.ndpi,769.602533,hamamatsu,,40,0.227811190085657,0.2278060004100508,73728,82944,11,NDP.scan 3.2.15,2008/05/16,ok,
a1978f92-357f-11eb-b6e9-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1978f92-357f-11eb-b6e9-001a7dda7111.ndpi,1213.160888,hamamatsu,,40,0.227811190085657,0.2278060004100508,106496,93184,11,NDP.scan 3.2.15,2008/05/16,ok,
a1978f93-357f-11eb-a0fe-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1978f93-357f-11eb-a0fe-001a7dda7111.ndpi,1196.798072,hamamatsu,,40,0.227811190085657,0.22780081097088706,94208,102656,9,NDP.scan 2.5.85,2008/05/16,ok,
a1978f95-357f-11eb-a282-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1978f95-357f-11eb-a282-001a7dda7111.ndpi,902.413363,hamamatsu,,40,0.227811190085657,0.2278060004100508,65536,67328,9,NDP.scan 3.2.15,2008/05/16,ok,
a1978f99-357f-11eb-8a04-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1978f99-357f-11eb-8a04-001a7dda7111.ndpi,2967.640391,hamamatsu,,40,0.227811190085657,0.2278060004100508,106496,88320,9,NDP.scan 3.2.15,2008/05/16,ok,
a1978fa4-357f-11eb-8a1d-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1978fa4-357f-11eb-8a1d-001a7dda7111.ndpi,77.542245,hamamatsu,,40,0.227811190085657,0.2278060004100508,32768,20992,9,NDP.scan 3.2.15,2008/05/16,ok,
a1978fa7-357f-11eb-8df5-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1978fa7-357f-11eb-8df5-001a7dda7111.ndpi,1762.000285,hamamatsu,,40,0.227811190085657,0.2278060004100508,90112,74240,10,NDP.scan 3.2.15,2008/05/16,ok,
a1978fa8-357f-11eb-8966-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1978fa8-357f-11eb-8966-001a7dda7111.ndpi,140.730629,hamamatsu,,40,0.227811190085657,0.2278060004100508,36864,34816,10,NDP.scan 3.2.15,2008/05/16,ok,
a1978fa9-357f-11eb-8008-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1978fa9-357f-11eb-8008-001a7dda7111.ndpi,2932.501448,hamamatsu,,40,0.227811190085657,0.2278060004100508,114688,90880,9,NDP.scan 3.2.15,2008/05/16,ok,
a1978fab-357f-11eb-aaa9-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1978fab-357f-11eb-aaa9-001a7dda7111.ndpi,1280.150141,hamamatsu,,40,0.227811190085657,0.22780081097088706,102400,69632,12,NDP.scan 2.5.85,2008/05/16,ok,
a1978fac-357f-11eb-a084-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1978fac-357f-11eb-a084-001a7dda7111.ndpi,86.280721,hamamatsu,,40,0.227811190085657,0.2278060004100508,32768,26368,9,NDP.scan 3.2.15,2008/05/16,ok,
a1978fb1-357f-11eb-88f5-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1978fb1-357f-11eb-88f5-001a7dda7111.ndpi,535.740518,hamamatsu,,40,0.227811190085657,0.2278060004100508,65536,60416,10,NDP.scan 3.2.15,2008/05/16,ok,
a1978fb3-357f-11eb-928a-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1978fb3-357f-11eb-928a-001a7dda7111.ndpi,2808.001015,hamamatsu,,40,0.227811190085657,0.2278060004100508,106496,96256,11,NDP.scan 3.2.15,2008/05/16,ok,
a1978fb7-357f-11eb-85f2-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1978fb7-357f-11eb-85f2-001a7dda7111.ndpi,539.790481,hamamatsu,,40,0.227811190085657,0.2278060004100508,61440,61184,9,NDP.scan 3.2.15,2008/05/16,ok,
a1978fc3-357f-11eb-877d-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1978fc3-357f-11eb-877d-001a7dda7111.ndpi,2103.413512,hamamatsu,,40,0.227811190085657,0.2278060004100508,90112,81664,9,NDP.scan 3.2.15,2008/05/16,ok,
a1978fc5-357f-11eb-9546-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1978fc5-357f-11eb-9546-001a7dda7111.ndpi,229.65991,hamamatsu,,40,0.227811190085657,0.2278060004100508,49152,51456,9,NDP.scan 3.2.15,2008/05/16,ok,
a1978fcf-357f-11eb-95f8-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1978fcf-357f-11eb-95f8-001a7dda7111.ndpi,2056.989247,hamamatsu,,40,0.227811190085657,0.2278060004100508,94208,78592,9,NDP.scan 3.2.15,2008/05/16,ok,
a1978fd3-357f-11eb-9f2d-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1978fd3-357f-11eb-9f2d-001a7dda7111.ndpi,425.378038,hamamatsu,,40,0.227811190085657,0.2278060004100508,73728,57600,9,NDP.scan 3.2.15,2008/05/16,ok,
a1978fd9-357f-11eb-a380-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1978fd9-357f-11eb-a380-001a7dda7111.ndpi,426.25479,hamamatsu,,40,0.227811190085657,0.2278060004100508,65536,56832,10,NDP.scan 3.2.15,2008/05/16,ok,
a1978fde-357f-11eb-960c-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1978fde-357f-11eb-960c-001a7dda7111.ndpi,1696.201254,hamamatsu,,40,0.227811190085657,0.2278060004100508,110592,81408,10,NDP.scan 3.2.15,2008/05/16,ok,
a1978fdf-357f-11eb-bfb6-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1978fdf-357f-11eb-bfb6-001a7dda7111.ndpi,552.336469,hamamatsu,,40,0.227811190085657,0.2278060004100508,69632,71680,11,NDP.scan 3.2.15,2008/05/16,ok,
a1978fe4-357f-11eb-8382-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1978fe4-357f-11eb-8382-001a7dda7111.ndpi,130.212555,hamamatsu,,40,0.227811190085657,0.2278060004100508,28672,32512,9,NDP.scan 3.2.15,2008/05/16,ok,
a1978fe9-357f-11eb-99fd-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1978fe9-357f-11eb-99fd-001a7dda7111.ndpi,2639.060486,hamamatsu,,40,0.227811190085657,0.2278060004100508,122880,100608,9,NDP.scan 3.2.15,2008/05/16,ok,
a1978ff4-357f-11eb-89b7-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1978ff4-357f-11eb-89b7-001a7dda7111.ndpi,108.35679,hamamatsu,,40,0.227811190085657,0.2278060004100508,32768,36352,10,NDP.scan 3.2.15,2008/05/16,ok,
a1978ff9-357f-11eb-b368-001a7dda7111.ndpi,data/raw/ebrains/wsi/a1978ff9-357f-11eb-b368-001a7dda7111.ndpi,1446.639748,hamamatsu,,40,0.227811190085657,0.2278060004100508,90112,80896,11,NDP.scan 3.2.15,2008/05/16,ok,
a197b6a4-357f-11eb-be5f-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197b6a4-357f-11eb-be5f-001a7dda7111.ndpi,424.521741,hamamatsu,,40,0.227811190085657,0.2278060004100508,61440,56064,9,NDP.scan 3.2.15,2008/05/16,ok,
a197b6a7-357f-11eb-bd07-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197b6a7-357f-11eb-bd07-001a7dda7111.ndpi,2856.262325,hamamatsu,,40,0.227811190085657,0.22780081097088706,114688,66048,10,NDP.scan 2.5.85,2008/05/16,ok,
a197b6a8-357f-11eb-84df-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197b6a8-357f-11eb-84df-001a7dda7111.ndpi,3148.723044,hamamatsu,,40,0.227811190085657,0.2278060004100508,114688,94976,9,NDP.scan 3.2.15,2008/05/16,ok,
a197b6b0-357f-11eb-acf5-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197b6b0-357f-11eb-acf5-001a7dda7111.ndpi,1964.996301,hamamatsu,,40,0.227811190085657,0.2278060004100508,90112,68864,9,NDP.scan 3.2.15,2008/05/16,ok,
a197b6ba-357f-11eb-b4f2-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197b6ba-357f-11eb-b4f2-001a7dda7111.ndpi,135.03028,hamamatsu,,40,0.227811190085657,0.2278060004100508,32768,38400,10,NDP.scan 3.2.15,2008/05/16,ok,
a197b6c1-357f-11eb-921c-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197b6c1-357f-11eb-921c-001a7dda7111.ndpi,116.924615,hamamatsu,,40,0.227811190085657,0.2278060004100508,32768,36096,9,NDP.scan 3.2.15,2008/05/16,ok,
a197b6c8-357f-11eb-8dd8-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197b6c8-357f-11eb-8dd8-001a7dda7111.ndpi,1399.562148,hamamatsu,,40,0.227811190085657,0.2278060004100508,98304,83712,9,NDP.scan 3.2.15,2008/05/16,ok,
a197b6d4-357f-11eb-8e4d-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197b6d4-357f-11eb-8e4d-001a7dda7111.ndpi,899.568393,hamamatsu,,40,0.227811190085657,0.2278060004100508,69632,68352,9,NDP.scan 3.2.15,2008/05/16,ok,
a197b6d5-357f-11eb-b3e0-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197b6d5-357f-11eb-b3e0-001a7dda7111.ndpi,2907.599937,hamamatsu,,40,0.227811190085657,0.2278060004100508,94208,95488,9,NDP.scan 3.2.15,2008/05/16,ok,
a197b6d6-357f-11eb-96e4-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197b6d6-357f-11eb-96e4-001a7dda7111.ndpi,104.036973,hamamatsu,,40,0.227811190085657,0.2278060004100508,28672,29696,9,NDP.scan 3.2.15,2008/05/16,ok,
a197b6da-357f-11eb-b48b-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197b6da-357f-11eb-b48b-001a7dda7111.ndpi,2325.349603,hamamatsu,,40,0.227811190085657,0.2278060004100508,81920,104704,9,NDP.scan 3.2.15,2008/05/16,ok,
a197b6dd-357f-11eb-b491-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197b6dd-357f-11eb-b491-001a7dda7111.ndpi,1306.746656,hamamatsu,,40,0.227811190085657,0.2278060004100508,94208,59392,11,NDP.scan 3.2.15,2008/05/16,ok,
a197b6de-357f-11eb-b52b-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197b6de-357f-11eb-b52b-001a7dda7111.ndpi,456.381339,hamamatsu,,40,0.227811190085657,0.22780081097088706,36864,48384,9,NDP.scan 2.5.85,2008/05/16,ok,
a197b6e0-357f-11eb-b422-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197b6e0-357f-11eb-b422-001a7dda7111.ndpi,3044.678162,hamamatsu,,40,0.227811190085657,0.2278060004100508,102400,99584,9,NDP.scan 3.2.15,2008/05/16,ok,
a197b6e3-357f-11eb-90e8-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197b6e3-357f-11eb-90e8-001a7dda7111.ndpi,3988.399295,hamamatsu,,40,0.227811190085657,0.2278060004100508,114688,99840,10,NDP.scan 3.2.15,2008/05/16,ok,
a197b6e5-357f-11eb-af61-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197b6e5-357f-11eb-af61-001a7dda7111.ndpi,1109.551934,hamamatsu,,40,0.227811190085657,0.22780081097088706,77824,88064,12,NDP.scan 2.5.85,2008/05/16,ok,
a197b6ec-357f-11eb-ac1f-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197b6ec-357f-11eb-ac1f-001a7dda7111.ndpi,717.328293,hamamatsu,,40,0.227811190085657,0.22780081097088706,61440,59904,10,NDP.scan 2.5.85,2008/05/16,ok,
a197b6ee-357f-11eb-9b38-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197b6ee-357f-11eb-9b38-001a7dda7111.ndpi,425.710665,hamamatsu,,40,0.227811190085657,0.22780081097088706,45056,69120,10,NDP.scan 2.5.85,2008/05/16,ok,
a197b6f5-357f-11eb-85e9-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197b6f5-357f-11eb-85e9-001a7dda7111.ndpi,1243.087469,hamamatsu,,40,0.227811190085657,0.2278060004100508,81920,78848,11,NDP.scan 3.2.15,2008/05/16,ok,
a197b700-357f-11eb-9b54-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197b700-357f-11eb-9b54-001a7dda7111.ndpi,250.01299,hamamatsu,,40,0.227811190085657,0.22780081097088706,45056,47360,9,NDP.scan 2.5.85,2008/05/16,ok,
a197b702-357f-11eb-9003-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197b702-357f-11eb-9003-001a7dda7111.ndpi,1494.403836,hamamatsu,,40,0.227811190085657,0.2278060004100508,77824,77824,11,NDP.scan 3.2.15,2008/05/16,ok,
a197b70a-357f-11eb-81c9-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197b70a-357f-11eb-81c9-001a7dda7111.ndpi,378.871121,hamamatsu,,40,0.227811190085657,0.22780081097088706,49152,50176,10,NDP.scan 2.5.85,2008/05/16,ok,
a197b70b-357f-11eb-8738-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197b70b-357f-11eb-8738-001a7dda7111.ndpi,1521.760596,hamamatsu,,40,0.227811190085657,0.22780081097088706,94208,100352,12,NDP.scan 2.5.85,2008/05/16,ok,
a197b70c-357f-11eb-bd0b-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197b70c-357f-11eb-bd0b-001a7dda7111.ndpi,221.352791,hamamatsu,,40,0.227811190085657,0.22780081097088706,36864,39168,9,NDP.scan 2.5.85,2008/05/16,ok,
a197b710-357f-11eb-92df-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197b710-357f-11eb-92df-001a7dda7111.ndpi,2199.300264,hamamatsu,,40,0.227811190085657,0.22780081097088706,86016,95232,11,NDP.scan 2.5.85,2008/05/16,ok,
a197ddab-357f-11eb-9b1b-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197ddab-357f-11eb-9b1b-001a7dda7111.ndpi,1412.238478,hamamatsu,,40,0.227811190085657,0.2278060004100508,98304,92416,9,NDP.scan 3.2.15,2008/05/16,ok,
a197ddac-357f-11eb-9237-001a7dda7111.ndpi,data/raw/ebrains/wsi/a197ddac-357f-11eb-9237-001a7dda7111.ndpi,3783.908319,hamamatsu,,40,0.227811190085657,0.2278060004100508,114688,96000,9,NDP.scan 3.2.15,2008/05/16,ok,
